Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Common Name,Species Code,Confidence,Begin Path,File Offset (s)
4,Spectrogram 1,1,27,30,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.8478,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_135902.wav,27
1,Spectrogram 1,1,6,9,0,15000,Long-tailed Glossy Starling,ltgsta1,0.2047,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140102.wav,6
2,Spectrogram 1,1,24,27,0,15000,Long-tailed Glossy Starling,ltgsta1,0.1443,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140102.wav,24
3,Spectrogram 1,1,36,39,0,15000,Long-tailed Glossy Starling,ltgsta1,0.22,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140102.wav,36
4,Spectrogram 1,1,45,48,0,15000,Long-tailed Glossy Starling,ltgsta1,0.1999,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140102.wav,45
5,Spectrogram 1,1,48,51,0,15000,Sahel Bush Sparrow,buspet1,0.2256,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140102.wav,48
1,Spectrogram 1,1,39,42,0,15000,Long-tailed Glossy Starling,ltgsta1,0.3064,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140202.wav,39
2,Spectrogram 1,1,54,57,0,15000,Long-tailed Glossy Starling,ltgsta1,0.7369,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140202.wav,54
1,Spectrogram 1,1,6,9,0,15000,European Roller,eurrol1,0.685,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140302.wav,6
2,Spectrogram 1,1,9,12,0,15000,Long-tailed Glossy Starling,ltgsta1,0.8515,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140302.wav,9
3,Spectrogram 1,1,15,18,0,15000,Long-tailed Glossy Starling,ltgsta1,0.2335,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140302.wav,15
4,Spectrogram 1,1,42,45,0,15000,Long-tailed Glossy Starling,ltgsta1,0.1194,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140302.wav,42
1,Spectrogram 1,1,3,6,0,15000,Long-tailed Glossy Starling,ltgsta1,0.2219,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140402.wav,3
1,Spectrogram 1,1,3,6,0,15000,Tree Pipit,trepip,0.9638,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140502.wav,3
2,Spectrogram 1,1,18,21,0,15000,Tree Pipit,trepip,0.1027,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140502.wav,18
2,Spectrogram 1,1,21,24,0,15000,Garden Warbler,garwar1,0.3378,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140602.wav,21
1,Spectrogram 1,1,15,18,0,15000,Sahel Bush Sparrow,buspet1,0.8759,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140702.wav,15
2,Spectrogram 1,1,30,33,0,15000,Sahel Bush Sparrow,buspet1,0.2772,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140702.wav,30
3,Spectrogram 1,1,51,54,0,15000,Long-tailed Glossy Starling,ltgsta1,0.2006,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140702.wav,51
1,Spectrogram 1,1,6,9,0,15000,Sahel Bush Sparrow,buspet1,0.5916,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140802.wav,6
2,Spectrogram 1,1,18,21,0,15000,Western Black-eared Wheatear,bkewhe1,0.1942,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140802.wav,18
3,Spectrogram 1,1,30,33,0,15000,Greater Short-toed Lark,gstlar1,0.1611,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140802.wav,30
1,Spectrogram 1,1,0,3,0,15000,Western Black-eared Wheatear,bkewhe1,0.1556,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140902.wav,0
2,Spectrogram 1,1,0,3,0,15000,Greater Short-toed Lark,gstlar1,0.1044,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_140902.wav,0
1,Spectrogram 1,1,0,3,0,15000,Common Bulbul,combul2,0.1146,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141002.wav,0
2,Spectrogram 1,1,3,6,0,15000,Red-cheeked Cordonbleu,reccor,0.1124,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141002.wav,3
3,Spectrogram 1,1,21,24,0,15000,Common Bulbul,combul2,0.3627,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141002.wav,21
1,Spectrogram 1,1,0,3,0,15000,Long-tailed Glossy Starling,ltgsta1,0.1002,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141202.wav,0
2,Spectrogram 1,1,24,27,0,15000,Long-tailed Glossy Starling,ltgsta1,0.1279,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141202.wav,24
3,Spectrogram 1,1,27,30,0,15000,Long-tailed Glossy Starling,ltgsta1,0.1734,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141202.wav,27
4,Spectrogram 1,1,30,33,0,15000,Long-tailed Glossy Starling,ltgsta1,0.568,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141202.wav,30
5,Spectrogram 1,1,36,39,0,15000,Long-tailed Glossy Starling,ltgsta1,0.2,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141202.wav,36
6,Spectrogram 1,1,54,57,0,15000,Red-cheeked Cordonbleu,reccor,0.7051,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141202.wav,54
1,Spectrogram 1,1,30,33,0,15000,Long-tailed Glossy Starling,ltgsta1,0.1146,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141302.wav,30
2,Spectrogram 1,1,36,39,0,15000,Long-tailed Glossy Starling,ltgsta1,0.3421,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141302.wav,36
1,Spectrogram 1,1,0,3,0,15000,Long-tailed Glossy Starling,ltgsta1,0.2068,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141402.wav,0
2,Spectrogram 1,1,12,15,0,15000,Long-tailed Glossy Starling,ltgsta1,0.1312,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141402.wav,12
3,Spectrogram 1,1,15,18,0,15000,Long-tailed Glossy Starling,ltgsta1,0.2138,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141402.wav,15
4,Spectrogram 1,1,24,27,0,15000,Long-tailed Glossy Starling,ltgsta1,0.8739,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141402.wav,24
5,Spectrogram 1,1,39,42,0,15000,Laughing Dove,laudov1,0.1727,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141402.wav,39
1,Spectrogram 1,1,18,21,0,15000,Laughing Dove,laudov1,0.1282,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141502.wav,18
2,Spectrogram 1,1,36,39,0,15000,Laughing Dove,laudov1,0.3185,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141502.wav,36
3,Spectrogram 1,1,39,42,0,15000,Long-tailed Glossy Starling,ltgsta1,0.1324,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141502.wav,39
4,Spectrogram 1,1,42,45,0,15000,Long-tailed Glossy Starling,ltgsta1,0.7819,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141502.wav,42
5,Spectrogram 1,1,42,45,0,15000,Double-spurred Francolin,dosfra2,0.1321,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141502.wav,42
6,Spectrogram 1,1,48,51,0,15000,White-billed Buffalo-Weaver,wbbwea1,0.1233,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141502.wav,48
7,Spectrogram 1,1,51,54,0,15000,White-billed Buffalo-Weaver,wbbwea1,0.5066,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141502.wav,51
1,Spectrogram 1,1,6,9,0,15000,Abyssinian Roller,abyrol2,0.2328,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141602.wav,6
2,Spectrogram 1,1,9,12,0,15000,Abyssinian Roller,abyrol2,0.1261,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141602.wav,9
3,Spectrogram 1,1,21,24,0,15000,Vinaceous Dove,vindov1,0.1655,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141602.wav,21
4,Spectrogram 1,1,24,27,0,15000,Vinaceous Dove,vindov1,0.139,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141602.wav,24
5,Spectrogram 1,1,27,30,0,15000,Vinaceous Dove,vindov1,0.1092,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141602.wav,27
6,Spectrogram 1,1,30,33,0,15000,Abyssinian Roller,abyrol2,0.1207,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141602.wav,30
7,Spectrogram 1,1,51,54,0,15000,African Gray Hornbill,afghor1,0.1079,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141602.wav,51
1,Spectrogram 1,1,15,18,0,15000,Laughing Dove,laudov1,0.2758,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141702.wav,15
2,Spectrogram 1,1,18,21,0,15000,Vinaceous Dove,vindov1,0.2192,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141702.wav,18
3,Spectrogram 1,1,30,33,0,15000,Blue-spotted Wood-Dove,bswdov1,0.2061,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141702.wav,30
4,Spectrogram 1,1,30,33,0,15000,Common Bulbul,combul2,0.1164,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141702.wav,30
5,Spectrogram 1,1,36,39,0,15000,Red-cheeked Cordonbleu,reccor,0.1487,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141702.wav,36
6,Spectrogram 1,1,45,48,0,15000,Red-cheeked Cordonbleu,reccor,0.2612,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141702.wav,45
7,Spectrogram 1,1,48,51,0,15000,Red-cheeked Cordonbleu,reccor,0.2688,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141702.wav,48
8,Spectrogram 1,1,48,51,0,15000,Red-billed Firefinch,rebfir2,0.1477,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141702.wav,48
1,Spectrogram 1,1,12,15,0,15000,Common Bulbul,combul2,0.3394,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141802.wav,12
2,Spectrogram 1,1,27,30,0,15000,Red-cheeked Cordonbleu,reccor,0.3268,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141802.wav,27
3,Spectrogram 1,1,27,30,0,15000,Red-billed Firefinch,rebfir2,0.1559,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141802.wav,27
4,Spectrogram 1,1,27,30,0,15000,Village Indigobird,vilind,0.1004,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141802.wav,27
5,Spectrogram 1,1,30,33,0,15000,Laughing Dove,laudov1,0.2859,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141802.wav,30
6,Spectrogram 1,1,30,33,0,15000,Red-cheeked Cordonbleu,reccor,0.2268,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141802.wav,30
1,Spectrogram 1,1,12,15,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.2711,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141902.wav,12
2,Spectrogram 1,1,21,24,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.4392,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141902.wav,21
3,Spectrogram 1,1,27,30,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.2698,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_141902.wav,27
1,Spectrogram 1,1,48,51,0,15000,Common Bulbul,combul2,0.1159,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142002.wav,48
2,Spectrogram 1,1,54,57,0,15000,Common Bulbul,combul2,0.3376,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142002.wav,54
1,Spectrogram 1,1,18,21,0,15000,Common Bulbul,combul2,0.1409,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142102.wav,18
3,Spectrogram 1,1,45,48,0,15000,Common Bulbul,combul2,0.321,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142102.wav,45
1,Spectrogram 1,1,0,3,0,15000,Common Bulbul,combul2,0.1078,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142202.wav,0
2,Spectrogram 1,1,3,6,0,15000,Common Bulbul,combul2,0.1201,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142202.wav,3
3,Spectrogram 1,1,6,9,0,15000,Common Bulbul,combul2,0.1998,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142202.wav,6
4,Spectrogram 1,1,15,18,0,15000,Common Bulbul,combul2,0.3322,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142202.wav,15
5,Spectrogram 1,1,30,33,0,15000,Blue-spotted Wood-Dove,bswdov1,0.1164,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142202.wav,30
6,Spectrogram 1,1,54,57,0,15000,Common Bulbul,combul2,0.3157,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142202.wav,54
1,Spectrogram 1,1,36,39,0,15000,Tawny-flanked Prinia,tafpri1,0.3296,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142302.wav,36
2,Spectrogram 1,1,36,39,0,15000,Red-cheeked Cordonbleu,reccor,0.2215,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142302.wav,36
3,Spectrogram 1,1,39,42,0,15000,Red-cheeked Cordonbleu,reccor,0.2246,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142302.wav,39
1,Spectrogram 1,1,15,18,0,15000,Red-cheeked Cordonbleu,reccor,0.2796,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142402.wav,15
2,Spectrogram 1,1,18,21,0,15000,Red-cheeked Cordonbleu,reccor,0.2984,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142402.wav,18
3,Spectrogram 1,1,24,27,0,15000,Common Bulbul,combul2,0.2709,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142402.wav,24
4,Spectrogram 1,1,27,30,0,15000,Red-cheeked Cordonbleu,reccor,0.287,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142402.wav,27
5,Spectrogram 1,1,30,33,0,15000,Red-cheeked Cordonbleu,reccor,0.119,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142402.wav,30
1,Spectrogram 1,1,3,6,0,15000,Sahel Bush Sparrow,buspet1,0.6196,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142502.wav,3
2,Spectrogram 1,1,6,9,0,15000,Sahel Bush Sparrow,buspet1,0.2491,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142502.wav,6
1,Spectrogram 1,1,27,30,0,15000,European Bee-eater,eubeat1,0.8816,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_142902.wav,27
1,Spectrogram 1,1,48,51,0,15000,Spotted Flycatcher,spofly1,0.2148,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143102.wav,48
1,Spectrogram 1,1,18,21,0,15000,Long-tailed Glossy Starling,ltgsta1,0.1805,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143202.wav,18
2,Spectrogram 1,1,48,51,0,15000,Long-tailed Glossy Starling,ltgsta1,0.1046,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143202.wav,48
3,Spectrogram 1,1,57,58.07,0,15000,Red-cheeked Cordonbleu,reccor,0.121,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143202.wav,57
1,Spectrogram 1,1,15,18,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.1427,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143302.wav,15
1,Spectrogram 1,1,48,51,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.3236,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143402.wav,48
1,Spectrogram 1,1,12,15,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.2744,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143502.wav,12
2,Spectrogram 1,1,15,18,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.2631,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143502.wav,15
4,Spectrogram 1,1,18,21,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.6097,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143502.wav,18
5,Spectrogram 1,1,36,39,0,15000,Long-tailed Glossy Starling,ltgsta1,0.296,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143502.wav,36
6,Spectrogram 1,1,39,42,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.5927,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143502.wav,39
7,Spectrogram 1,1,42,45,0,15000,Long-tailed Glossy Starling,ltgsta1,0.1702,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143502.wav,42
8,Spectrogram 1,1,45,48,0,15000,Long-tailed Glossy Starling,ltgsta1,0.1117,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143502.wav,45
1,Spectrogram 1,1,6,9,0,15000,Long-tailed Glossy Starling,ltgsta1,0.2537,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143602.wav,6
2,Spectrogram 1,1,27,30,0,15000,Long-tailed Glossy Starling,ltgsta1,0.3104,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143602.wav,27
3,Spectrogram 1,1,30,33,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.3622,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143602.wav,30
4,Spectrogram 1,1,42,45,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.1329,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143602.wav,42
5,Spectrogram 1,1,51,54,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.2209,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143602.wav,51
1,Spectrogram 1,1,9,12,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.1816,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143702.wav,9
2,Spectrogram 1,1,15,18,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.2364,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143702.wav,15
3,Spectrogram 1,1,42,45,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.1592,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143702.wav,42
4,Spectrogram 1,1,45,48,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.1202,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143702.wav,45
1,Spectrogram 1,1,0,3,0,15000,Long-tailed Glossy Starling,ltgsta1,0.1397,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143802.wav,0
2,Spectrogram 1,1,12,15,0,15000,Long-tailed Glossy Starling,ltgsta1,0.1158,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143802.wav,12
3,Spectrogram 1,1,15,18,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.1142,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143802.wav,15
4,Spectrogram 1,1,45,48,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.1331,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143802.wav,45
5,Spectrogram 1,1,51,54,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.2664,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143802.wav,51
1,Spectrogram 1,1,33,36,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.1258,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_143902.wav,33
1,Spectrogram 1,1,9,12,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.4018,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_144002.wav,9
1,Spectrogram 1,1,54,57,0,15000,Northern Red-billed Hornbill,rebhor1,0.105,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_144302.wav,54
2,Spectrogram 1,1,57,58.07,0,15000,Vinaceous Dove,vindov1,0.1619,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_144302.wav,57
1,Spectrogram 1,1,3,6,0,15000,Northern Red-billed Hornbill,rebhor1,0.1113,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_144402.wav,3
2,Spectrogram 1,1,12,15,0,15000,Vinaceous Dove,vindov1,0.1775,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_144402.wav,12
3,Spectrogram 1,1,18,21,0,15000,Vinaceous Dove,vindov1,0.1439,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_144402.wav,18
1,Spectrogram 1,1,45,48,0,15000,Laughing Dove,laudov1,0.3443,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_144702.wav,45
1,Spectrogram 1,1,39,42,0,15000,Vinaceous Dove,vindov1,0.2174,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_144802.wav,39
2,Spectrogram 1,1,42,45,0,15000,Vinaceous Dove,vindov1,0.3389,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_144802.wav,42
3,Spectrogram 1,1,45,48,0,15000,Vinaceous Dove,vindov1,0.5286,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_144802.wav,45
4,Spectrogram 1,1,45,48,0,15000,Laughing Dove,laudov1,0.1498,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_144802.wav,45
5,Spectrogram 1,1,54,57,0,15000,Laughing Dove,laudov1,0.3453,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_144802.wav,54
1,Spectrogram 1,1,39,42,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.1032,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_144902.wav,39
2,Spectrogram 1,1,51,54,0,15000,Vinaceous Dove,vindov1,0.1882,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_144902.wav,51
1,Spectrogram 1,1,6,9,0,15000,Vinaceous Dove,vindov1,0.1032,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_145002.wav,6
1,Spectrogram 1,1,21,24,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.113,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_145102.wav,21
2,Spectrogram 1,1,24,27,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.1977,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_145102.wav,24
1,Spectrogram 1,1,9,12,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.2556,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_145202.wav,9
2,Spectrogram 1,1,18,21,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.2735,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_145202.wav,18
3,Spectrogram 1,1,21,24,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.2746,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_145202.wav,21
4,Spectrogram 1,1,24,27,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.1054,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_145202.wav,24
1,Spectrogram 1,1,9,12,0,15000,Rose-ringed Parakeet,rorpar,0.4526,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_145402.wav,9
1,Spectrogram 1,1,33,36,0,15000,Red-cheeked Cordonbleu,reccor,0.1859,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_145502.wav,33
1,Spectrogram 1,1,12,15,0,15000,Tree Pipit,trepip,0.1986,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_145602.wav,12
2,Spectrogram 1,1,30,33,0,15000,Laughing Dove,laudov1,0.2308,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_145602.wav,30
2,Spectrogram 1,1,54,57,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.1364,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_145702.wav,54
1,Spectrogram 1,1,27,30,0,15000,Yellow-fronted Tinkerbird,yeftin1,0.1561,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_145902.wav,27
1,Spectrogram 1,1,6,9,0,15000,Eurasian Hoopoe,hoopoe,0.1046,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_150002.wav,6
2,Spectrogram 1,1,15,18,0,15000,Laughing Dove,laudov1,0.2595,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_150002.wav,15
3,Spectrogram 1,1,51,54,0,15000,Laughing Dove,laudov1,0.1031,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_150002.wav,51
4,Spectrogram 1,1,54,57,0,15000,Laughing Dove,laudov1,0.4069,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_150002.wav,54
5,Spectrogram 1,1,57,58.07,0,15000,Red-cheeked Cordonbleu,reccor,0.1042,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_150002.wav,57
1,Spectrogram 1,1,0,3,0,15000,Red-cheeked Cordonbleu,reccor,0.4251,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_150102.wav,0
2,Spectrogram 1,1,6,9,0,15000,Laughing Dove,laudov1,0.1244,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_150102.wav,6
3,Spectrogram 1,1,24,27,0,15000,Laughing Dove,laudov1,0.2085,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_150102.wav,24
4,Spectrogram 1,1,42,45,0,15000,Red-cheeked Cordonbleu,reccor,0.226,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_150102.wav,42
5,Spectrogram 1,1,45,48,0,15000,Red-cheeked Cordonbleu,reccor,0.2114,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_150102.wav,45
1,Spectrogram 1,1,27,30,0,15000,Long-tailed Glossy Starling,ltgsta1,0.3048,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_150202.wav,27
2,Spectrogram 1,1,39,42,0,15000,Red-cheeked Cordonbleu,reccor,0.4366,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_150202.wav,39
3,Spectrogram 1,1,39,42,0,15000,Laughing Dove,laudov1,0.1293,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_150202.wav,39
4,Spectrogram 1,1,54,57,0,15000,Long-tailed Glossy Starling,ltgsta1,0.3482,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_150202.wav,54
1,Spectrogram 1,1,24,27,0,15000,Laughing Dove,laudov1,0.3572,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_150302.wav,24
2,Spectrogram 1,1,39,42,0,15000,Abyssinian Roller,abyrol2,0.6966,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_150302.wav,39
3,Spectrogram 1,1,39,42,0,15000,Laughing Dove,laudov1,0.1099,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_150302.wav,39
2,Spectrogram 1,1,12,15,0,15000,Red-cheeked Cordonbleu,reccor,0.1757,BurkinaFaso/Site_10CS_25/Data/10CS_25_20251231_150402.wav,12
